"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-DogfoodNameComparatorJaccard-record1Value","0-DogfoodNameComparatorJaccard-record2Value","0-DogfoodNameComparatorJaccard-record1PreprocessedValue","0-DogfoodNameComparatorJaccard-record2PreprocessedValue","0-DogfoodNameComparatorJaccard-similarity","0-DogfoodNameComparatorJaccard-postproccesedSimilarity","1-DogfoodComparatorMongeElkan-record1Value","1-DogfoodComparatorMongeElkan-record2Value","1-DogfoodComparatorMongeElkan-record1PreprocessedValue","1-DogfoodComparatorMongeElkan-record2PreprocessedValue","1-DogfoodComparatorMongeElkan-similarity","1-DogfoodComparatorMongeElkan-postproccesedSimilarity","2-DogfoodComparatorMongeElkanTfIdf-record1Value","2-DogfoodComparatorMongeElkanTfIdf-record2Value","2-DogfoodComparatorMongeElkanTfIdf-record1PreprocessedValue","2-DogfoodComparatorMongeElkanTfIdf-record2PreprocessedValue","2-DogfoodComparatorMongeElkanTfIdf-similarity","2-DogfoodComparatorMongeElkanTfIdf-postproccesedSimilarity"
"WekaMatchingRule","dog_082","petnutritioncenter_061","0.75",,"Natural Balance LID Bison Dry Dog Food 26lb","Blue Buffalo Country Chicken Dinner with Green Beans Carrots and Wild Rice Dog Food Tray","Natural Balance LID Bison Dry Dog Food 26lb","Blue Buffalo Country Chicken Dinner with Green Beans Carrots and Wild Rice Dog Food Tray","0.09090909090909091","0.09090909090909091","Natural Balance LID Bison Dry Dog Food 26lb","Blue Buffalo Country Chicken Dinner with Green Beans Carrots and Wild Rice Dog Food Tray","Natural Balance LID Bison Dry Dog Food 26lb","Blue Buffalo Country Chicken Dinner with Green Beans Carrots and Wild Rice Dog Food Tray","0.24651162790697675","0.24651162790697675","Natural Balance LID Bison Dry Dog Food 26lb","Blue Buffalo Country Chicken Dinner with Green Beans Carrots and Wild Rice Dog Food Tray","Natural Balance LID Bison Dry Dog Food 26lb","Blue Buffalo Country Chicken Dinner with Green Beans Carrots and Wild Rice Dog Food Tray","0.4796761596191704","0.4796761596191704"
"WekaMatchingRule","petnutritioncenter_101","dog_017","0.75",,"Blue Buffalo Homestyle Recipe Turkey Meatloaf Dinner With Carrots And Sweet Potatoes Canned Dog Food","Blue Wilderness Small Breed Dry Dog Food 11lb","Blue Buffalo Homestyle Recipe Turkey Meatloaf Dinner With Carrots And Sweet Potatoes Canned Dog Food","Blue Wilderness Small Breed Dry Dog Food 11lb","0.14285714285714285","0.14285714285714285","Blue Buffalo Homestyle Recipe Turkey Meatloaf Dinner With Carrots And Sweet Potatoes Canned Dog Food","Blue Wilderness Small Breed Dry Dog Food 11lb","Blue Buffalo Homestyle Recipe Turkey Meatloaf Dinner With Carrots And Sweet Potatoes Canned Dog Food","Blue Wilderness Small Breed Dry Dog Food 11lb","0.20444444444444446","0.20444444444444446","Blue Buffalo Homestyle Recipe Turkey Meatloaf Dinner With Carrots And Sweet Potatoes Canned Dog Food","Blue Wilderness Small Breed Dry Dog Food 11lb","Blue Buffalo Homestyle Recipe Turkey Meatloaf Dinner With Carrots And Sweet Potatoes Canned Dog Food","Blue Wilderness Small Breed Dry Dog Food 11lb","0.46131534968159454","0.46131534968159454"
"WekaMatchingRule","healthypetcenters_199","roguevalleypet_138","0.75",,"Blue Buffalo Wilderness Turkey and Chicken Grill Puppy Canned Dog Food","Royal Canin Maxi Adult Dry Dog Food","Blue Buffalo Wilderness Turkey and Chicken Grill Puppy Canned Dog Food","Royal Canin Maxi Adult Dry Dog Food","0.125","0.125","Blue Buffalo Wilderness Turkey and Chicken Grill Puppy Canned Dog Food","Royal Canin Maxi Adult Dry Dog Food","Blue Buffalo Wilderness Turkey and Chicken Grill Puppy Canned Dog Food","Royal Canin Maxi Adult Dry Dog Food","0.2571428571428571","0.2571428571428571","Blue Buffalo Wilderness Turkey and Chicken Grill Puppy Canned Dog Food","Royal Canin Maxi Adult Dry Dog Food","Blue Buffalo Wilderness Turkey and Chicken Grill Puppy Canned Dog Food","Royal Canin Maxi Adult Dry Dog Food","0.4717967865429011","0.4717967865429011"
"WekaMatchingRule","hardwarestore_017","healthypetcenters_309","0.75",,"Hills Science Diet Advanced Fitness Adult Dog Food 38.5LbOriginal","Taste Of The Wild Pacific Stream Dry Dog Food","Hills Science Diet Advanced Fitness Adult Dog Food 38.5LbOriginal","Taste Of The Wild Pacific Stream Dry Dog Food","0.1111111111111111","0.1111111111111111","Hills Science Diet Advanced Fitness Adult Dog Food 38.5LbOriginal","Taste Of The Wild Pacific Stream Dry Dog Food","Hills Science Diet Advanced Fitness Adult Dog Food 38.5LbOriginal","Taste Of The Wild Pacific Stream Dry Dog Food","0.20444444444444446","0.20444444444444446","Hills Science Diet Advanced Fitness Adult Dog Food 38.5LbOriginal","Taste Of The Wild Pacific Stream Dry Dog Food","Hills Science Diet Advanced Fitness Adult Dog Food 38.5LbOriginal","Taste Of The Wild Pacific Stream Dry Dog Food","0.49270782419493275","0.49270782419493275"
"WekaMatchingRule","healthypetcenters_199","roguevalleypet_139","0.75",,"Blue Buffalo Wilderness Turkey and Chicken Grill Puppy Canned Dog Food","Royal Canin Maxi Aging 8+ Dry Dog Food","Blue Buffalo Wilderness Turkey and Chicken Grill Puppy Canned Dog Food","Royal Canin Maxi Aging 8+ Dry Dog Food","0.11764705882352941","0.11764705882352941","Blue Buffalo Wilderness Turkey and Chicken Grill Puppy Canned Dog Food","Royal Canin Maxi Aging 8+ Dry Dog Food","Blue Buffalo Wilderness Turkey and Chicken Grill Puppy Canned Dog Food","Royal Canin Maxi Aging 8+ Dry Dog Food","0.23684210526315788","0.23684210526315788","Blue Buffalo Wilderness Turkey and Chicken Grill Puppy Canned Dog Food","Royal Canin Maxi Aging 8+ Dry Dog Food","Blue Buffalo Wilderness Turkey and Chicken Grill Puppy Canned Dog Food","Royal Canin Maxi Aging 8+ Dry Dog Food","0.42853343987477693","0.42853343987477693"
"WekaMatchingRule","roguevalleypet_098","petsense_057","0.7303370786516854",,"Natural Balance Original Ultra Whole Body Health Chicken Chicken Meal Duck Meal Dry Dog Food","Natural Balance Original Ultra Whole Body Health Chicken Chicken Meal Duck Meal Dry Dog Food","Natural Balance Original Ultra Whole Body Health Chicken Chicken Meal Duck Meal Dry Dog Food","Natural Balance Original Ultra Whole Body Health Chicken Chicken Meal Duck Meal Dry Dog Food","1.0","1.0","Natural Balance Original Ultra Whole Body Health Chicken Chicken Meal Duck Meal Dry Dog Food","Natural Balance Original Ultra Whole Body Health Chicken Chicken Meal Duck Meal Dry Dog Food","Natural Balance Original Ultra Whole Body Health Chicken Chicken Meal Duck Meal Dry Dog Food","Natural Balance Original Ultra Whole Body Health Chicken Chicken Meal Duck Meal Dry Dog Food","1.0","1.0","Natural Balance Original Ultra Whole Body Health Chicken Chicken Meal Duck Meal Dry Dog Food","Natural Balance Original Ultra Whole Body Health Chicken Chicken Meal Duck Meal Dry Dog Food","Natural Balance Original Ultra Whole Body Health Chicken Chicken Meal Duck Meal Dry Dog Food","Natural Balance Original Ultra Whole Body Health Chicken Chicken Meal Duck Meal Dry Dog Food","0.9999999999999998","0.9999999999999998"
"WekaMatchingRule","hardwarestore_017","healthypetcenters_308","0.75",,"Hills Science Diet Advanced Fitness Adult Dog Food 38.5LbOriginal","Taste Of The Wild Pacific Stream Canned Dog Food","Hills Science Diet Advanced Fitness Adult Dog Food 38.5LbOriginal","Taste Of The Wild Pacific Stream Canned Dog Food","0.1111111111111111","0.1111111111111111","Hills Science Diet Advanced Fitness Adult Dog Food 38.5LbOriginal","Taste Of The Wild Pacific Stream Canned Dog Food","Hills Science Diet Advanced Fitness Adult Dog Food 38.5LbOriginal","Taste Of The Wild Pacific Stream Canned Dog Food","0.20833333333333334","0.20833333333333334","Hills Science Diet Advanced Fitness Adult Dog Food 38.5LbOriginal","Taste Of The Wild Pacific Stream Canned Dog Food","Hills Science Diet Advanced Fitness Adult Dog Food 38.5LbOriginal","Taste Of The Wild Pacific Stream Canned Dog Food","0.5161587065509811","0.5161587065509811"
"WekaMatchingRule","roguevalleypet_086","petnutritioncenter_010","0.0",,"Natural Balance L.I.D. Limited Ingredient Diets Lamb Meal and Brown Rice Formula Small Breed Bites Dry Dog Food","Blue Buffalo Basics Limited Ingredient Grain Free Small Breed Turkey and Potato Dog Food Cups","Natural Balance L.I.D. Limited Ingredient Diets Lamb Meal and Brown Rice Formula Small Breed Bites Dry Dog Food","Blue Buffalo Basics Limited Ingredient Grain Free Small Breed Turkey and Potato Dog Food Cups","0.25","0.25","Natural Balance L.I.D. Limited Ingredient Diets Lamb Meal and Brown Rice Formula Small Breed Bites Dry Dog Food","Blue Buffalo Basics Limited Ingredient Grain Free Small Breed Turkey and Potato Dog Food Cups","Natural Balance L.I.D. Limited Ingredient Diets Lamb Meal and Brown Rice Formula Small Breed Bites Dry Dog Food","Blue Buffalo Basics Limited Ingredient Grain Free Small Breed Turkey and Potato Dog Food Cups","0.3311827956989247","0.3311827956989247","Natural Balance L.I.D. Limited Ingredient Diets Lamb Meal and Brown Rice Formula Small Breed Bites Dry Dog Food","Blue Buffalo Basics Limited Ingredient Grain Free Small Breed Turkey and Potato Dog Food Cups","Natural Balance L.I.D. Limited Ingredient Diets Lamb Meal and Brown Rice Formula Small Breed Bites Dry Dog Food","Blue Buffalo Basics Limited Ingredient Grain Free Small Breed Turkey and Potato Dog Food Cups","0.6703036625291553","0.6703036625291553"
"WekaMatchingRule","roguevalleypet_086","petnutritioncenter_011","0.75",,"Natural Balance L.I.D. Limited Ingredient Diets Lamb Meal and Brown Rice Formula Small Breed Bites Dry Dog Food","Blue Buffalo Basics Puppy Turkey and Potato Recipe Dry Dog Food","Natural Balance L.I.D. Limited Ingredient Diets Lamb Meal and Brown Rice Formula Small Breed Bites Dry Dog Food","Blue Buffalo Basics Puppy Turkey and Potato Recipe Dry Dog Food","0.14814814814814814","0.14814814814814814","Natural Balance L.I.D. Limited Ingredient Diets Lamb Meal and Brown Rice Formula Small Breed Bites Dry Dog Food","Blue Buffalo Basics Puppy Turkey and Potato Recipe Dry Dog Food","Natural Balance L.I.D. Limited Ingredient Diets Lamb Meal and Brown Rice Formula Small Breed Bites Dry Dog Food","Blue Buffalo Basics Puppy Turkey and Potato Recipe Dry Dog Food","0.23492063492063492","0.23492063492063492","Natural Balance L.I.D. Limited Ingredient Diets Lamb Meal and Brown Rice Formula Small Breed Bites Dry Dog Food","Blue Buffalo Basics Puppy Turkey and Potato Recipe Dry Dog Food","Natural Balance L.I.D. Limited Ingredient Diets Lamb Meal and Brown Rice Formula Small Breed Bites Dry Dog Food","Blue Buffalo Basics Puppy Turkey and Potato Recipe Dry Dog Food","0.5622826852943439","0.5622826852943439"
"WekaMatchingRule","petnutritioncenter_110","horseandhound_127","0.75",,"Blue Buffalo Life Protection Healthy Weight Adult Chicken and Brown Rice Recipe Dry Dog Food 6","Royal Canin Size Health Nutrition X-Small Adult Dry Dog Foodn","Blue Buffalo Life Protection Healthy Weight Adult Chicken and Brown Rice Recipe Dry Dog Food 6","Royal Canin Size Health Nutrition X-Small Adult Dry Dog Foodn","0.125","0.125","Blue Buffalo Life Protection Healthy Weight Adult Chicken and Brown Rice Recipe Dry Dog Food 6","Royal Canin Size Health Nutrition X-Small Adult Dry Dog Foodn","Blue Buffalo Life Protection Healthy Weight Adult Chicken and Brown Rice Recipe Dry Dog Food 6","Royal Canin Size Health Nutrition X-Small Adult Dry Dog Foodn","0.25573770491803277","0.25573770491803277","Blue Buffalo Life Protection Healthy Weight Adult Chicken and Brown Rice Recipe Dry Dog Food 6","Royal Canin Size Health Nutrition X-Small Adult Dry Dog Foodn","Blue Buffalo Life Protection Healthy Weight Adult Chicken and Brown Rice Recipe Dry Dog Food 6","Royal Canin Size Health Nutrition X-Small Adult Dry Dog Foodn","0.5402078257018265","0.5402078257018265"
"WekaMatchingRule","bitiba.co.uk_051","zoobio_020","0.21052631578947367",,"Hill's Science Plan Dry Dog Food Multibuys","Hill's Science Plan Canine Adult Advanced Fitness Large Breed with Chicken 12 kg","Hill's Science Plan Dry Dog Food Multibuys","Hill's Science Plan Canine Adult Advanced Fitness Large Breed with Chicken 12 kg","0.2222222222222222","0.2222222222222222","Hill's Science Plan Dry Dog Food Multibuys","Hill's Science Plan Canine Adult Advanced Fitness Large Breed with Chicken 12 kg","Hill's Science Plan Dry Dog Food Multibuys","Hill's Science Plan Canine Adult Advanced Fitness Large Breed with Chicken 12 kg","0.47619047619047616","0.47619047619047616","Hill's Science Plan Dry Dog Food Multibuys","Hill's Science Plan Canine Adult Advanced Fitness Large Breed with Chicken 12 kg","Hill's Science Plan Dry Dog Food Multibuys","Hill's Science Plan Canine Adult Advanced Fitness Large Breed with Chicken 12 kg","0.565371857542969","0.565371857542969"
"WekaMatchingRule","healthypetcenters_068","miscota_118","0.75",,"Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Dry Dog Food","Royal Canin Maxi Light Weight Care","Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Dry Dog Food","Royal Canin Maxi Light Weight Care","0.0","0.0","Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Dry Dog Food","Royal Canin Maxi Light Weight Care","Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Dry Dog Food","Royal Canin Maxi Light Weight Care","0.08823529411764706","0.08823529411764706","Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Dry Dog Food","Royal Canin Maxi Light Weight Care","Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Dry Dog Food","Royal Canin Maxi Light Weight Care","0.3151504411702459","0.3151504411702459"
"WekaMatchingRule","healthypetcenters_066","miscota_116","0.75",,"Blue Buffalo Freedom Grain Free Chicken Recipe Puppy Dry Dog Food 4","Royal Canin Maxi Joint Care","Blue Buffalo Freedom Grain Free Chicken Recipe Puppy Dry Dog Food 4","Royal Canin Maxi Joint Care","0.0","0.0","Blue Buffalo Freedom Grain Free Chicken Recipe Puppy Dry Dog Food 4","Royal Canin Maxi Joint Care","Blue Buffalo Freedom Grain Free Chicken Recipe Puppy Dry Dog Food 4","Royal Canin Maxi Joint Care","0.11851851851851852","0.11851851851851852","Blue Buffalo Freedom Grain Free Chicken Recipe Puppy Dry Dog Food 4","Royal Canin Maxi Joint Care","Blue Buffalo Freedom Grain Free Chicken Recipe Puppy Dry Dog Food 4","Royal Canin Maxi Joint Care","0.26336286754210436","0.26336286754210436"
"WekaMatchingRule","healthypetcenters_068","miscota_119","0.75",,"Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Dry Dog Food","Royal Canin Maxi Starter","Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Dry Dog Food","Royal Canin Maxi Starter","0.0","0.0","Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Dry Dog Food","Royal Canin Maxi Starter","Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Dry Dog Food","Royal Canin Maxi Starter","0.2","0.2","Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Dry Dog Food","Royal Canin Maxi Starter","Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Dry Dog Food","Royal Canin Maxi Starter","0.25793559124473153","0.25793559124473153"
"WekaMatchingRule","healthypetcenters_066","miscota_117","0.75",,"Blue Buffalo Freedom Grain Free Chicken Recipe Puppy Dry Dog Food 4","Royal Canin Maxi Junior","Blue Buffalo Freedom Grain Free Chicken Recipe Puppy Dry Dog Food 4","Royal Canin Maxi Junior","0.0","0.0","Blue Buffalo Freedom Grain Free Chicken Recipe Puppy Dry Dog Food 4","Royal Canin Maxi Junior","Blue Buffalo Freedom Grain Free Chicken Recipe Puppy Dry Dog Food 4","Royal Canin Maxi Junior","0.1391304347826087","0.1391304347826087","Blue Buffalo Freedom Grain Free Chicken Recipe Puppy Dry Dog Food 4","Royal Canin Maxi Junior","Blue Buffalo Freedom Grain Free Chicken Recipe Puppy Dry Dog Food 4","Royal Canin Maxi Junior","0.20928947258123937","0.20928947258123937"
"WekaMatchingRule","speckspet_034","countrymax_006","0.75",,"Blue Buffalo Wilderness BF CKN GRLL12.5OZCAN","Blue Buffalo Basics Turkey & Potato Puppy Dry Dog Food","Blue Buffalo Wilderness BF CKN GRLL12.5OZCAN","Blue Buffalo Basics Turkey & Potato Puppy Dry Dog Food","0.125","0.125","Blue Buffalo Wilderness BF CKN GRLL12.5OZCAN","Blue Buffalo Basics Turkey & Potato Puppy Dry Dog Food","Blue Buffalo Wilderness BF CKN GRLL12.5OZCAN","Blue Buffalo Basics Turkey & Potato Puppy Dry Dog Food","0.29545454545454547","0.29545454545454547","Blue Buffalo Wilderness BF CKN GRLL12.5OZCAN","Blue Buffalo Basics Turkey & Potato Puppy Dry Dog Food","Blue Buffalo Wilderness BF CKN GRLL12.5OZCAN","Blue Buffalo Basics Turkey & Potato Puppy Dry Dog Food","0.4333333333333333","0.4333333333333333"
"WekaMatchingRule","concordpet_189","petfood_090","0.75",,"Royal Canin French Bulldog Puppy Recipe Dry Dog Food - 3-lb","Blue Buffalo Life Protect Senior Dry Dog Food 15lb","Royal Canin French Bulldog Puppy Recipe Dry Dog Food - 3-lb","Blue Buffalo Life Protect Senior Dry Dog Food 15lb","0.23529411764705882","0.23529411764705882","Royal Canin French Bulldog Puppy Recipe Dry Dog Food - 3-lb","Blue Buffalo Life Protect Senior Dry Dog Food 15lb","Royal Canin French Bulldog Puppy Recipe Dry Dog Food - 3-lb","Blue Buffalo Life Protect Senior Dry Dog Food 15lb","0.292","0.292","Royal Canin French Bulldog Puppy Recipe Dry Dog Food - 3-lb","Blue Buffalo Life Protect Senior Dry Dog Food 15lb","Royal Canin French Bulldog Puppy Recipe Dry Dog Food - 3-lb","Blue Buffalo Life Protect Senior Dry Dog Food 15lb","0.5501479139947067","0.5501479139947067"
"WekaMatchingRule","zoomalia_034","megapet_100","0.75",,"Royal Canin Maxi Junior Active","Taste of the Wild Grain Free Canine Pacific Stream 13kg Dry Dog Food","Royal Canin Maxi Junior Active","Taste of the Wild Grain Free Canine Pacific Stream 13kg Dry Dog Food","0.0","0.0","Royal Canin Maxi Junior Active","Taste of the Wild Grain Free Canine Pacific Stream 13kg Dry Dog Food","Royal Canin Maxi Junior Active","Taste of the Wild Grain Free Canine Pacific Stream 13kg Dry Dog Food","0.22","0.22","Royal Canin Maxi Junior Active","Taste of the Wild Grain Free Canine Pacific Stream 13kg Dry Dog Food","Royal Canin Maxi Junior Active","Taste of the Wild Grain Free Canine Pacific Stream 13kg Dry Dog Food","0.3167355814736143","0.3167355814736143"
"WekaMatchingRule","petsupplies_089","petsense_012","0.25",,"Royal Canin X-Small Mature 8+ Dry Dog Food - 6.6 (different prize)","Royal Canin X-Small Mature 8+ Dry Dog Food  - 2.5","Royal Canin X-Small Mature 8+ Dry Dog Food - 6.6 (different prize)","Royal Canin X-Small Mature 8+ Dry Dog Food  - 2.5","0.6428571428571429","0.6428571428571429","Royal Canin X-Small Mature 8+ Dry Dog Food - 6.6 (different prize)","Royal Canin X-Small Mature 8+ Dry Dog Food  - 2.5","Royal Canin X-Small Mature 8+ Dry Dog Food - 6.6 (different prize)","Royal Canin X-Small Mature 8+ Dry Dog Food  - 2.5","0.8775510204081632","0.8775510204081632","Royal Canin X-Small Mature 8+ Dry Dog Food - 6.6 (different prize)","Royal Canin X-Small Mature 8+ Dry Dog Food  - 2.5","Royal Canin X-Small Mature 8+ Dry Dog Food - 6.6 (different prize)","Royal Canin X-Small Mature 8+ Dry Dog Food  - 2.5","0.7833494518006402","0.7833494518006402"
"WekaMatchingRule","petsupplies_003","healthypetcenters_003","0.25",,"Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","Blue Buffalo Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food 22","Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","Blue Buffalo Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food 22","0.9285714285714286","0.9285714285714286","Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","Blue Buffalo Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food 22","Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","Blue Buffalo Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food 22","0.936","0.936","Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","Blue Buffalo Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food 22","Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","Blue Buffalo Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food 22","0.9636241116594316","0.9636241116594316"
"WekaMatchingRule","petsense_030","roguevalleypet_138","0.7303370786516854",,"Royal Canin Maxi Adult Dry Dog Food - 30","Royal Canin Maxi Adult Dry Dog Food","Royal Canin Maxi Adult Dry Dog Food - 30","Royal Canin Maxi Adult Dry Dog Food","0.875","0.875","Royal Canin Maxi Adult Dry Dog Food - 30","Royal Canin Maxi Adult Dry Dog Food","Royal Canin Maxi Adult Dry Dog Food - 30","Royal Canin Maxi Adult Dry Dog Food","1.0","1.0","Royal Canin Maxi Adult Dry Dog Food - 30","Royal Canin Maxi Adult Dry Dog Food","Royal Canin Maxi Adult Dry Dog Food - 30","Royal Canin Maxi Adult Dry Dog Food","0.9354143466934851","0.9354143466934851"
"WekaMatchingRule","speckspet_025","concordpet_146","0.75",,"BLUE BUFFALO WILDERNESS DUCK BISC 10Z","Natural Balance Limited Ingredient Diets High Protein Lamb Dry Dog Food 24-lb","BLUE BUFFALO WILDERNESS DUCK BISC 10Z","Natural Balance Limited Ingredient Diets High Protein Lamb Dry Dog Food 24-lb","0.0","0.0","BLUE BUFFALO WILDERNESS DUCK BISC 10Z","Natural Balance Limited Ingredient Diets High Protein Lamb Dry Dog Food 24-lb","BLUE BUFFALO WILDERNESS DUCK BISC 10Z","Natural Balance Limited Ingredient Diets High Protein Lamb Dry Dog Food 24-lb","0.10270270270270271","0.10270270270270271","BLUE BUFFALO WILDERNESS DUCK BISC 10Z","Natural Balance Limited Ingredient Diets High Protein Lamb Dry Dog Food 24-lb","BLUE BUFFALO WILDERNESS DUCK BISC 10Z","Natural Balance Limited Ingredient Diets High Protein Lamb Dry Dog Food 24-lb","0.23411694686789508","0.23411694686789508"
"WekaMatchingRule","speckspet_025","concordpet_147","0.75",,"BLUE BUFFALO WILDERNESS DUCK BISC 10Z","Natural Balance Limited Ingredient Diets High Protein Turkey Dry Dog Food - 12-lb","BLUE BUFFALO WILDERNESS DUCK BISC 10Z","Natural Balance Limited Ingredient Diets High Protein Turkey Dry Dog Food - 12-lb","0.0","0.0","BLUE BUFFALO WILDERNESS DUCK BISC 10Z","Natural Balance Limited Ingredient Diets High Protein Turkey Dry Dog Food - 12-lb","BLUE BUFFALO WILDERNESS DUCK BISC 10Z","Natural Balance Limited Ingredient Diets High Protein Turkey Dry Dog Food - 12-lb","0.10270270270270271","0.10270270270270271","BLUE BUFFALO WILDERNESS DUCK BISC 10Z","Natural Balance Limited Ingredient Diets High Protein Turkey Dry Dog Food - 12-lb","BLUE BUFFALO WILDERNESS DUCK BISC 10Z","Natural Balance Limited Ingredient Diets High Protein Turkey Dry Dog Food - 12-lb","0.2970140370712102","0.2970140370712102"
"WekaMatchingRule","zoomalia_032","megapet_102","0.0",,"Royal Canin Maxi Joint Care","Taste of the Wild Grain Free Canine Pine Forest 13kg Dry Dog Food","Royal Canin Maxi Joint Care","Taste of the Wild Grain Free Canine Pine Forest 13kg Dry Dog Food","0.0","0.0","Royal Canin Maxi Joint Care","Taste of the Wild Grain Free Canine Pine Forest 13kg Dry Dog Food","Royal Canin Maxi Joint Care","Taste of the Wild Grain Free Canine Pine Forest 13kg Dry Dog Food","0.3333333333333333","0.3333333333333333","Royal Canin Maxi Joint Care","Taste of the Wild Grain Free Canine Pine Forest 13kg Dry Dog Food","Royal Canin Maxi Joint Care","Taste of the Wild Grain Free Canine Pine Forest 13kg Dry Dog Food","0.35498289697231494","0.35498289697231494"
"WekaMatchingRule","petnutritioncenter_180","dog_086","0.7272727272727273",,"Royal Canin Adult Jack Russell Terrier Dry Dog Food","Natural Balance LID Lg Breed Dry Dog Food 28lb","Royal Canin Adult Jack Russell Terrier Dry Dog Food","Natural Balance LID Lg Breed Dry Dog Food 28lb","0.1875","0.1875","Royal Canin Adult Jack Russell Terrier Dry Dog Food","Natural Balance LID Lg Breed Dry Dog Food 28lb","Royal Canin Adult Jack Russell Terrier Dry Dog Food","Natural Balance LID Lg Breed Dry Dog Food 28lb","0.3652173913043478","0.3652173913043478","Royal Canin Adult Jack Russell Terrier Dry Dog Food","Natural Balance LID Lg Breed Dry Dog Food 28lb","Royal Canin Adult Jack Russell Terrier Dry Dog Food","Natural Balance LID Lg Breed Dry Dog Food 28lb","0.6032923047232343","0.6032923047232343"
"WekaMatchingRule","petsupplies_078","petsense_023","0.7303370786516854",,"Royal Canin Mini Special Dry Dog Food","Royal Canin Mini Special Dry Dog Food 3.5","Royal Canin Mini Special Dry Dog Food","Royal Canin Mini Special Dry Dog Food 3.5","0.7777777777777778","0.7777777777777778","Royal Canin Mini Special Dry Dog Food","Royal Canin Mini Special Dry Dog Food 3.5","Royal Canin Mini Special Dry Dog Food","Royal Canin Mini Special Dry Dog Food 3.5","1.0","1.0","Royal Canin Mini Special Dry Dog Food","Royal Canin Mini Special Dry Dog Food 3.5","Royal Canin Mini Special Dry Dog Food","Royal Canin Mini Special Dry Dog Food 3.5","0.8819171036881966","0.8819171036881966"
"WekaMatchingRule","petnutritioncenter_180","dog_085","0.7272727272727273",,"Royal Canin Adult Jack Russell Terrier Dry Dog Food","Natural Balance LID Lg Breed Dry Dog Food 15lb","Royal Canin Adult Jack Russell Terrier Dry Dog Food","Natural Balance LID Lg Breed Dry Dog Food 15lb","0.1875","0.1875","Royal Canin Adult Jack Russell Terrier Dry Dog Food","Natural Balance LID Lg Breed Dry Dog Food 15lb","Royal Canin Adult Jack Russell Terrier Dry Dog Food","Natural Balance LID Lg Breed Dry Dog Food 15lb","0.3652173913043478","0.3652173913043478","Royal Canin Adult Jack Russell Terrier Dry Dog Food","Natural Balance LID Lg Breed Dry Dog Food 15lb","Royal Canin Adult Jack Russell Terrier Dry Dog Food","Natural Balance LID Lg Breed Dry Dog Food 15lb","0.6032923047232343","0.6032923047232343"
"WekaMatchingRule","healthypetcenters_023","petnutritioncenter_104","0.75",,"Blue Buffalo Bits Banana and Peanut Butter Natural Crunchy Training Treats for Dogs","Blue Buffalo Lamb Small Breed Canned Dog Food","Blue Buffalo Bits Banana and Peanut Butter Natural Crunchy Training Treats for Dogs","Blue Buffalo Lamb Small Breed Canned Dog Food","0.10526315789473684","0.10526315789473684","Blue Buffalo Bits Banana and Peanut Butter Natural Crunchy Training Treats for Dogs","Blue Buffalo Lamb Small Breed Canned Dog Food","Blue Buffalo Bits Banana and Peanut Butter Natural Crunchy Training Treats for Dogs","Blue Buffalo Lamb Small Breed Canned Dog Food","0.28888888888888886","0.28888888888888886","Blue Buffalo Bits Banana and Peanut Butter Natural Crunchy Training Treats for Dogs","Blue Buffalo Lamb Small Breed Canned Dog Food","Blue Buffalo Bits Banana and Peanut Butter Natural Crunchy Training Treats for Dogs","Blue Buffalo Lamb Small Breed Canned Dog Food","0.5710248134773457","0.5710248134773457"
